project_ID	geocoded	project_title	date_of_effectiveness	actual_start_date	date_of_agreement	donors	iati_donor_codes	donor_iso3	amp_sector_name	donor_iso3	ad_sector_code	ad_sector_name	status	total_c_to_2012	total_d_to_2012	c_2000	c_2001	c_2002	c_2003	c_2004	c_2005	c_2006	c_2007	c_2008	c_2009	c_2010	c_2011	c_2012	c_2013_currentUSD	d_2001	d_2002	d_2003	d_2004	d_2005	d_2006	d_2007	d_2008	d_2009	d_2010	d_2011	d_2012	d_2013_currentUSD
8723895307	1	"Sub-national Governance Programme, Nepal (SUNAG)"			2011-05-01	"Deutsche Gesellschaft für Internationale Zusammenarbeit"	11000	DEU	"LOCAL DEVELOPMENT|URBAN DEVELOPMENT"	DEU	430|430	Other|Other	On-Going	14810426.54	4922059.26	0	0	0	0	0	0	0	0	0	0	0	14810426.54	0	0	0	0	0	0	0	0	0	0	0	0	699100.57	4222958.69	2035616.794
8723895769	1	"Poverty Alleviation in Selected Rural Areas of Nepal (PASRA)"		2008-01-01	2008-03-31	"Deutsche Gesellschaft für Internationale Zusammenarbeit"	11000	DEU	"LOCAL DEVELOPMENT"	DEU	430	Other	Completed	11458629.97	9291499.29	0	0	0	0	0	0	0	11458629.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6733997.18	2557502.11	0	14298.713
8723895770	1	"Urban Development through Local Efforts Programme (UDLE)"	2008-01-01	2008-01-01	2008-03-31	"Deutsche Gesellschaft für Internationale Zusammenarbeit"	11000	DEU	"URBAN DEVELOPMENT"	DEU	430	Other	Completed	9930812.64	8058754.82	0	0	0	0	0	0	0	9930812.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4920713.56	3091053.15	46988.11	57194.852
87238963532	1	"Peacebuilding and collaborative leadership, phase 1"	2011-03-30		2011-03-30	Norway	11000	NOR	"PEACE AND RECONSTRUCTION"	NOR	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	152157.78	152157.78	0	0	0	0	0	0	0	0	0	0	0	152157.78	0	0	0	0	0	0	0	0	0	0	0	0	152157.78	0	0
87238963560	1	"Sankalpa - Empowerment of Women for Political and Social Justice"	2013-05-06		2013-05-06	Norway	11000	NOR	"WOMEN CHILDREN & SOCIAL WELFARE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	2296474.26	561022.65	0	0	0	0	0	0	0	0	0	0	0	2296474.26	0	0	0	0	0	0	0	0	0	0	0	0	212940.9	348081.75	261656.81
87238963568	1	"IPWA Ensuring equal representation in policy and decision making"	2011-12-06		2011-12-06	Norway	11000	NOR	"WOMEN CHILDREN & SOCIAL WELFARE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	0	227612	0	0	0	0	0	0	0	0	0	0	0	0	0	631938.514	0	0	0	0	0	0	0	0	0	0	0	227612	0
8723896611	1	"Carter Senteret 2010"	2011-02-01		2011-03-14	Norway	11000	NOR	"CONSTITUTIONAL BODIES"	NOR	151	"Government and civil society general"	Completed	346536.36	807943.36	0	0	0	0	0	0	0	0	0	0	0	346536.36	0	0	0	0	0	0	0	0	0	0	0	0	381803.25	426140.11	0
8723896612	1	"Support to Strategic and Operational Plan of INSEC"	2009-09-08	2009-09-08	2009-09-08	Norway	11000	NOR	"POLICY AND STRATEGIC"	NOR	150	"Government and civil society"	On-Going	2670435.94	1921987.27	0	0	0	0	0	0	0	0	0	2670435.94	0	0	0	0	0	0	0	0	0	0	0	0	536295.02	489771.67	452947.78	442972.8	436094.684
8723896614	1	"Support to Center for Constitutional Dialogue"	2010-08-31	2010-08-31	2010-08-31	Norway	11000	NOR	"CONSTITUTIONAL BODIES"	NOR	151	"Government and civil society general"	Completed	911146.06	1825013.97	0	0	0	0	0	0	0	0	385405.93	525740.13	0	0	0	0	0	0	0	0	0	0	0	616649.49	420592.1	0	0	787772.38	0
8723896615	1	"Multi Donor Trust Fund for Public Financial Management (WB)"	2010-12-13	2010-12-13	2010-12-13	"Norway|World Bank Trust Funds"	11000|44000		"FINANCIAL REFORM"	DAC	240	"Banking and Financial Services"	On-Going	7019792.37	3935733.11	0	0	0	0	0	0	0	0	0	0	2719792.37	4300000	0	0	0	0	0	0	0	0	0	0	0	549536.64	1864315.14	1521881.33	1382146.127
8723896623	1	"Support to the electoral process in Nepal. Building electoral capacity and promoting electoral legal reform"	2011-08-28	2011-08-28	2011-08-28	Norway	11000	NOR	"CONSTITUTIONAL BODIES"	NOR	151	"Government and civil society general"	On-Going	1259831.18	1071022.87	0	0	0	0	0	0	0	0	0	0	0	1259831.18	0	0	0	0	0	0	0	0	0	0	0	451672	309490.45	309860.42	40735.781
8723896624	1	"Theatre Partnership Nepal-Norway – Exit Phase"	2010-07-27	2010-08-31	2010-07-27	Norway	11000	NOR	"YOUTH SPORTS & CULTURE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	509319.01	515045.2	0	0	0	0	0	0	0	0	0	0	509319.01	0	0	0	0	0	0	0	0	0	0	0	0	262224.71	151648.06	101172.43	0
8723896625	1	"Supporting Nepal’s Constitution Making and Implementation"	2010-01-15	2010-01-15	2010-01-15	Norway	11000	NOR	"OTHERS: SOCIAL"	NOR	160	"Other Social Infrastructure and Services"	On-Going	4450210.21	3231800.48	0	0	0	0	0	0	0	0	0	4007783.95	0	0	442426.26	0	0	0	0	0	0	0	0	0	0	932962.8	1114950.83	1183886.85	0
8723896626	1	"Music Collaboration Through Nepal Music Center - Exit Phase"	2010-08-05	2010-08-05	2010-08-05	Norway	11000	NOR	"YOUTH SPORTS & CULTURE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	535269.57	511295.35	0	0	0	0	0	0	0	0	0	0	535269.57	0	0	0	0	0	0	0	0	0	0	0	0	177327.06	268361.78	65606.51	0
8723896627	1	"ICIMOD core support"	2007-08-30	2007-08-30	2007-08-30	Norway	11000	NOR	AGRICULTURE|FOREST	NOR	311|312	Agriculture|Forestry	On-Going	4857081.86	4600402.8	0	0	0	0	0	0	0	4857081.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3720238.09	880164.71	0
8723896628	1	"Strengthening of LGBTI through Blue Diamond support"				Norway	11000	NOR	"WOMEN CHILDREN & SOCIAL WELFARE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	1078671.07	269388.11	0	0	0	0	0	0	0	0	0	0	0	1078671.07	0	0	0	0	0	0	0	0	0	0	0	0	172324.65	97063.46	163591.23
8723896631	1	"Transparency Nepal"	2010-12-16	2011-01-01	2010-12-16	Norway	11000	NOR	"GENERAL ADMINISTRATION"	NOR	150	"Government and Civil Society"	On-Going	230369.46	157464.23	0	0	0	0	0	0	0	0	0	0	230369.46	0	0	0	0	0	0	0	0	0	0	0	0	95898.93	0	61565.3	34887.574
8723896632	1	"Social Inclusion Research Fund Assistance Programme, SIRF II"	2009-06-11	2010-01-01	2009-06-11	Norway	11000	NOR	"WOMEN CHILDREN & SOCIAL WELFARE"	NOR	160	"Other Social Infrastructure and Services"	On-Going	4979741.63	3769711.04	0	0	0	0	0	0	0	0	0	4979741.63	0	0	0	0	0	0	0	0	0	0	0	0	581619.46	797561.5	766608.61	1623921.47	0
8723896634	1	"Promoting Participatory Democracy - MIREST"	2010-11-15	2010-11-01	2010-11-15	Norway	11000	NOR	"OTHERS: SOCIAL"	NOR	160	"Other Social Infrastructure and Services"	On-Going	2318176.66	1448442.24	0	0	0	0	0	0	0	0	0	0	2318176.66	0	0	0	0	0	0	0	0	0	0	0	0	380425.63	704693.96	363322.65	392826.643
8723896639	1	"Hydro Lab Phase II"	2006-08-08	2006-08-08	2006-08-08	Norway	11000	NOR	ENERGY	NOR	230	"Energy Generation and Supply"	On-Going	1424650.09	1133846.43	0	0	0	0	0	0	1424650.09	0	0	0	0	0	0	0	0	0	0	0	0	219176.93	349476.55	203975.41	10136.02	191669.58	71881.68	87530.26	63816.209
8723896640	1	"Hindu Kush Himalaya Cryosphere studies and capacity building"	2010-11-30	2010-11-30	2010-11-30	Norway	11000	NOR	"ENVIRONMENTSCIENCE & TECHNOLOGY"	NOR	410	"General Environmental Protection"	On-Going	6520566.56	3099400.82	0	0	0	0	0	0	0	0	0	0	6520566.56	0	0	0	0	0	0	0	0	0	0	0	0	767898.2	1413505.08	917997.54	0
8723897727	1	"Sustainable Development Together"	2007-01-04	2007-01-04	2007-01-04	Finland	11000	FIN	"OTHERS: SOCIAL"	FIN	160	"Other Social Infrastructure and Services"	Completed	1281197.12	1227944.94	0	0	0	0	0	0	0	1281197.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666562.48	561382.46	0	0
8723897729	1	"Rural Water Supply and Sanitation Project in Western Nepal [RWSSP-WN]"	2008-05-22	2008-08-01	2008-05-22	Finland	11000	FIN	"LOCAL DEVELOPMENT"	FIN	430	Other	On-Going	15489168.84	8934776.92	0	0	0	0	0	0	0	0	15489168.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3258417.77	4400183.23	1276175.92	2227712.453
8723897752	1	"Strengthening of Environmental Administration and Management at the Local Level [SEAM,N]"	2012-01-01	2008-08-01	2008-05-22	Finland	11000	FIN	"LOCAL DEVELOPMENT"	FIN	430	Other	On-Going	9622117.1	5146435.22	0	0	0	0	0	0	0	0	5587147.37	0	0	4034969.73	0	0	0	0	0	0	0	0	0	0	0	2203512.35	2397692.57	545230.3	1716582.041
8723897754	1	"Improved capability to respond to increased risk of natural disasters related to climate change"	2009-03-13	2010-05-01	2009-03-13	Finland	11000	FIN	METEREOLOGY	FIN	410	"General Environmental Protection"	Completed	666988.16	698450.11	0	0	0	0	0	0	0	0	0	666988.16	0	0	0	0	0	0	0	0	0	0	0	0	0	41315.85	592177.02	64957.24	0
8723897756	1	"Regional Waste Management Project (RWMP)"	2010-04-27	2010-04-27	2010-04-27	Finland	11000	FIN	"LOCAL DEVELOPMENT"	FIN	430	Other	Completed	6367584.94	3759444.22	0	0	0	0	0	0	0	0	0	0	6367584.94	0	0	0	0	0	0	0	0	0	0	0	0	137719.52	2217940.54	1403784.16	0
8723897758	1	"Forest Resource Assessment in Nepal"	2009-07-27		2009-07-27	Finland	11000	FIN	FOREST	FIN	312	Forestry	On-Going	6624463.85	5391465.09	0	0	0	0	0	0	0	0	0	6624463.85	0	0	0	0	0	0	0	0	0	0	0	0	0	413158.56	4978306.53	0	126973.543
87238982260	1	"Mukti: enhanced capacity of civil society in Nepal to unite and demand state accountability and ensure protection and promotion of Haliya rights (CTR 267705)"	2011-12-01	2012-01-01	2011-12-01	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	408330.93	90019.27	0	0	0	0	0	0	0	0	0	0	0	0	408330.93	0	0	0	0	0	0	0	0	0	0	0	0	90019.27	145037.413
87238983128	1	"Reducing social tensions and social crimes and enhancing telerance for sustainable peace conciliation process in North-west communities of Kapivastu district (CTR 234000)"			2010-12-17	"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	52947.3	39808.18	0	0	0	0	0	0	0	0	0	0	52947.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39808.18	0
87238983285	1	"VSBK – Vertical Shaft Brick Kilns and other SCP – Sustainable Construction Practices (CTR 262897)"		2012-01-01	2011-11-30	"European Union"	42000		"ECONOMIC REFORM|INDUSTRY"	DAC	510|321	"General budget support|Industry"	On-Going	2598621.38	671326	0	0	0	0	0	0	0	0	0	0	0	2598621.38	0	0	0	0	0	0	0	0	0	0	0	0	0	671326	946535.275
87238983290	1	"Sustainable & Efficient Industrial Development (SEID)"		2012-02-01	2011-12-24	"European Union"	42000		INDUSTRY	DAC	321	Industry	On-Going	2645984.46	712020.26	0	0	0	0	0	0	0	0	0	0	0	0	2645984.46	0	0	0	0	0	0	0	0	0	0	0	0	712020.26	0
87238983303	1	"Agriculture and Nutrition Extension Project (ANE) - CTR 261122"		2011-12-17	2011-12-16	"European Union"	42000		AGRICULTURE	DAC	311	Agriculture	On-Going	4960781.23	1360212.95	0	0	0	0	0	0	0	0	0	0	0	0	4960781.23	0	0	0	0	0	0	0	0	0	0	0	0	1360212.95	864406.734
87238983370	1	"Safe Passage: Making the mobility safe by reducing the vulnerability and impact of HIV and AIDS - Nepal (CTR 133554)"		2008-01-01		"European Union"	42000		HEALTH	DAC	120	Health	On-Going	1187120.02	1219637.52	0	0	0	0	0	0	0	0	1187120.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380624.82	839012.7	0
8723898853	1	"Support to Institutionalizing the Nepal Food Security Monitoring and Analysis System"				"European Union"	42000		"LIVELIHOOD|LOCAL DEVELOPMENT"	DAC	160|430	"Other Social Infrastructure and Services|Other"	pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723899394	1	"Climate and Carbon Funding in Renewable Energy Sector in Nepal"	2010-04-01	2010-04-01	2010-04-01	"Department for International Development|Stichting Nederlandse Vrijwilligers"	GB-1|21000		"ALTERNATE ENERGY"	DAC	230	"Energy Generation and Supply"	Completed	985465.77	876475.95	0	0	0	0	0	0	0	0	0	0	985465.77	0	0	0	0	0	0	0	0	0	0	0	0	128106.6	0	748369.35	0
8723899395	1	"Support to Decentralising Renewable Energy (in Nepal)"		2011-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	"ALTERNATE ENERGY"	NLD	230	"Energy Generation and Supply"	On-Hold	252604.87	80577.3	0	0	0	0	0	0	0	0	0	0	252604.87	0	0	0	0	0	0	0	0	0	0	0	0	0	80577.3	0	0
8723899396	1	"Sustainable Sanitation and Hygiene for All (SSH4A) - AusAID"	2010-06-01	2010-06-01	2010-06-01	"Stichting Nederlandse Vrijwilligers"	21000	NLD	"OTHERS: SOCIAL"	NLD	160	"Other Social Infrastructure and Services"	Completed	419528.02	395413.94	0	0	0	0	0	0	0	0	0	0	419528.02	0	0	0	0	0	0	0	0	0	0	0	0	144957.89	190566.33	59889.72	0
8723899399	1	"(Improving) Functionality of Water Supply Services in Nepal"		2011-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	"DRINKING WATER"	NLD	140	"Water Supply and Sanitation"	On-Going	879624.67	110734.75	0	0	0	0	0	0	0	0	0	0	347149.02	0	532475.65	0	0	0	0	0	0	0	0	0	0	0	110734.75	0	90956.681
8723899403	1	"High Value Agriculture Project (HVAP) in Hills and Mountains Areas"		2010-11-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	AGRICULTURE	NLD	311	Agriculture	On-Going	790367.13	334418.87	0	0	0	0	0	0	0	0	0	0	790367.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334418.87	57386
8723899406	1	"Raising Income of Small and Medium Farmers Project (RISMFP)"	2011-08-01		2011-08-01	"Stichting Nederlandse Vrijwilligers"	21000	NLD	AGRICULTURE	NLD	311	Agriculture	On-Going	513490	120707.81	0	0	0	0	0	0	0	0	0	0	0	513490	0	0	0	0	0	0	0	0	0	0	0	0	0	120707.81	22425
8723899408	1	"Social Inclusion Research Fund (SIRF)"		2007-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	"OTHERS: SOCIAL"	NLD	160	"Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723899409	1	"High Impact Tourism Training for Jobs and Income (HITT) Programme"		2011-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	TOURISM	NLD	332	Tourism	On-Going	709472.47	349252.33	0	0	0	0	0	0	0	0	0	0	709472.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349252.33	93120.01
8723899410	1	"Domesticated Forest Products Value Chain Development Programme (DFPVC)"		2011-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	FOREST	NLD	312	Forestry	Completed	304100.28	97002.83	0	0	0	0	0	0	0	0	0	0	304100.28	0	0	0	0	0	0	0	0	0	0	0	0	0	97002.83	0	0
8723899412	1	"Great Himalayan Trail Development Project (GHTDP)"		2010-06-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	TOURISM	NLD	332	Tourism	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723899413	1	"Local capacity Development Facility (LCDF)"	2011-01-01	2012-01-01	2011-01-01	"Stichting Nederlandse Vrijwilligers"	21000	NLD	"ALTERNATE ENERGY"	NLD	230	"Energy Generation and Supply"	On-Going	1138366.16	44354.6	0	0	0	0	0	0	0	0	0	0	1138366.16	0	0	0	0	0	0	0	0	0	0	0	0	0	44354.6	0	0
8723899414	1	"SNV Regional and Corporate Programmes (SNV)"				"Stichting Nederlandse Vrijwilligers"	21000	NLD	"POLICY AND STRATEGIC"	NLD	150	"Government and civil society"	On-Going	405824.68	129451.06	0	0	0	0	0	0	0	0	0	0	405824.68	0	0	0	0	0	0	0	0	0	0	0	0	0	129451.06	0	0
8723899415	1	"Pro Poor Reduction of Emissions from Deforestation and Destruction of Forests (REDD)"		2010-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	FOREST	NLD	312	Forestry	Completed	54785.29	23800	0	0	0	0	0	0	0	0	0	0	54785.29	0	0	0	0	0	0	0	0	0	0	0	0	0	23800	0	0
8723899416	1	"High Value Crops Programme (HVCP) - East"		2010-01-01		"Stichting Nederlandse Vrijwilligers"	21000	NLD	AGRICULTURE	NLD	311	Agriculture	Completed	217065.08	69239.71	0	0	0	0	0	0	0	0	0	0	217065.08	0	0	0	0	0	0	0	0	0	0	0	0	0	69239.71	0	0
8723882255	0	"Support to the Peace Process in Nepal - phase I"		2007-03-07		Denmark	11000	DNK	"PEACE AND RECONSTRUCTION"	DNK	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	5775805.33	5324823.68	0	0	0	0	0	0	0	5775805.33	0	0	0	0	0	0	0	0	0	0	0	0	0	3773167.44	1033747.31	517908.93	0	0	0
8723811263	0	"TA:Preparing the Integrated Urban Development Project"	2011-01-03	2010-12-13	2010-12-13	"Asian Development Bank"	46004			DAC				873133.13	0	0	0	0	0	0	0	0	0	0	0	873133.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381001040	0	"UNICEF country programme July to December 2010"			2010-07-01	"United Nations Children's Fund"	41122		"DRINKING WATER|EDUCATION|HEALTH|LOCAL DEVELOPMENT|WOMEN CHILDREN & SOCIAL WELFARE"	DAC	140|110|120|430|160	"Water Supply and Sanitation|Education|Health|Other|Other Social Infrastructure and Services"	Completed	14013786.8	14013786.8	0	0	0	0	0	0	0	0	0	0	14013786.8	0	0	0	0	0	0	0	0	0	0	0	0	14013786.8	0	0	0
87238511105	0	"Donation of security equipment"				China	11000	CHN	POLICE	CHN	152	"Conflict prevention and resolution peace and security"	On-Going	4283986.21	0	0	0	0	0	0	0	0	0	0	0	4283986.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723891320	0	"Agriculture-Based Micro-Enterprise Development Project"	2011-04-01	2011-04-01	2011-03-28	"Canadian International Development Agency"	CA-1	CAN	AGRICULTURE	CAN	311	Agriculture	On-Going	1222743.02	1227747.08	0	0	0	0	0	0	0	0	0	0	0	1222743.02	0	0	0	0	0	0	0	0	0	0	0	0	1227747.08	0	0
8723891371	0	"Peace Building from Below (PBB)"	2008-11-06	2008-11-06	2008-11-06	"Canadian International Development Agency"	CA-1	CAN	"PEACE AND RECONSTRUCTION"	CAN	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	9793808.26	2815683.71	0	0	0	0	0	0	3441370.08	0	6352438.18	0	0	0	0	0	0	0	0	0	0	0	0	26983.68	639554.57	1100199.2	1048946.26	0	0
872381431810	0	"Enhance the capacity of Police Forces of Nepal."	2011-08-17	2011-08-17	2011-08-17	China	11000	CHN	POLICE	CHN	152	"Conflict prevention and resolution peace and security"	New	939246.41	0	0	0	0	0	0	0	0	0	0	0	0	939246.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238119531	0	"Harmonization of Protocols for Tuberculosis Diagnosis and Treatment of the Bhutanese Refugees in Nepal (HAPT"	2008-11-13	2008-12-01	2008-11-13	"International Organization for Migration"	40000		HEALTH	DAC	120	Health	On-Going	424401.79	525879.66	0	0	0	0	0	0	0	0	424401.79	0	0	0	0	0	0	0	0	0	0	0	0	200578.66	0	0	325301	0	0
87238119703	0	"Exploring Livelihood Options for Trafficked Women in Nepal (LOPS)"	2009-10-13	2009-11-01	2009-10-13	"International Organization for Migration"	40000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	On-Going	148317.85	128518.27	0	0	0	0	0	0	0	0	0	145201.85	0	3116	0	0	0	0	0	0	0	0	0	0	0	0	128518.27	0	0
87238106456	0	"SENEP1004004 - To combat HIV/AIDS"	2010-01-01	2010-01-01	2010-01-01	"World Health Organization"	41143		HEALTH	DAC	120	Health	On-Going	112156.08	179747.02	0	0	0	0	0	0	0	0	0	112156.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162766	16981.02	0
872381431697	0	"Acquisition of 3 Turbo-Prop(MA 60)and 5 STOL(Y12E)Aircraft from AVIC International Holding Corporationof China to Nepal Airlines Corporation."				China	11000	CHN	"AIR TRANSPORTATION"	CHN	210	"Transport and Storage"	pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723882256	0	"Support to the Peace Process in Nepal - phase II"		2008-08-27		Denmark	11000	DNK	"PEACE AND RECONSTRUCTION"	DNK	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	8768690.33	8888995.39	0	0	0	0	0	0	0	0	8768690.33	0	0	0	0	0	0	0	0	0	0	0	0	82425.68	3875425.85	4944766.87	0	-13623.01	0
87238116801	0	"International Protection and Assistance to Refugees, Asylum Seekers and people without citizenship in Nepal"	2010-07-16	2010-07-16	2010-07-16	"United Nations High Commissioner for Refugees"	41121		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	On-Going	15507761.95	10045160	0	0	0	0	0	0	0	0	0	0	8116792.95	7390969	0	0	0	0	0	0	0	0	0	0	0	0	10045160	0	0
8723891372	0	"Canada Fund for Local Initiatives"	2010-07-01		2010-07-01	"Canadian International Development Agency"	CA-1	CAN	LIVELIHOOD	CAN	160	"Other Social Infrastructure and Services"	On-Going	330441.96	0	0	0	0	0	0	0	0	0	0	0	0	330441.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238983365	0	"Support to Election Commission"				"European Union"	42000		"PEACE AND RECONSTRUCTION"	DAC	700	"Humanitarian Aid (Including Reconstruction and Recovery)"	pipeline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87238983368	0	"International Protection and Assistance to the Refugees from Bhutan in the Camps in Eastern Nepal (CTR 281601)"				"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967524.051
87238983366	0	"Electoral education at grassroots and district levels for democratic governance (CTR"		2012-04-03		"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	473894.54	143171.3	0	0	0	0	0	0	0	0	0	0	0	0	473894.54	0	0	0	0	0	0	0	0	0	0	0	0	143171.3	169060.662
872381843459	0	"Building Local Democracy (BLD)"	2010-12-01	2010-12-01	2010-12-01	"ActionAid International Nepal"	23000		"LOCAL DEVELOPMENT"	DAC	430	Other	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723891441	0	"Development Democracy in Nepal Responsive Facility (DDNRF) - Nepal"		2006-07-17		"Canadian International Development Agency"	CA-1	CAN	"OTHERS: SOCIAL"	CAN	160	"Other Social Infrastructure and Services"	On-Going	5641590.3	0	0	0	0	0	0	0	5641590.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381843680	0	Saksham	2012-01-01		2012-02-01	"ActionAid International Nepal"	23000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872381843946	0	"Deepening Democracy Project (DD)"	2011-01-01	2011-01-01	2011-01-01	"Danida HUGOU"	DK-2	DNK	"POLICY AND STRATEGIC"	DNK	150	"Government and civil society"	New	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8723851386	0	"Enhancing cultural diversity for dignity and development of indigenous communities in Nepal"	2010-01-01	2010-01-01	2010-01-01	"European Union"	42000		"OTHERS: SOCIAL"	DAC	160	"Other Social Infrastructure and Services"	On-Going	1315135.59	715294.98	0	0	0	0	0	0	0	0	0	0	1315135.59	0	0	0	0	0	0	0	0	0	0	0	0	0	321322.33	393972.65	0
8723851426	0	"UNESCAP Technical Assistance to EC-Nepal WTO Assistance Programme"	2008-05-01	2008-05-01	2008-05-01	"European Union"	42000		COMMERCE	DAC	250	"Business and Other Services"	On-Going	509163.3	295640.91	0	0	0	0	0	0	0	0	509163.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295640.91	0	0
8723823119	0	"GEF Small Grants Programme - SGP"	1998-01-01	1998-01-01	1998-01-01	"Global Environment Facility"	47044		"ENVIRONMENTSCIENCE & TECHNOLOGY"	DAC	410	"General Environmental Protection"	On-Going	6491778.22	5581135.03	0	569875.58	628850.35	545099.13	865078.96	1304487.69	0	625330.53	959358.27	470630.15	33207.43	0	489860.13	0	0	0	0	0	0	0	0	0	0	4610466	390433	580236.03	0
8723851420	0	"Improving food security in communities vulnerable to food price volatility"	2009-07-12	2009-07-12	2009-07-12	"European Union"	42000		AGRICULTURE	DAC	311	Agriculture	On-Going	2125223.59	1520223.19	0	0	0	0	0	0	0	0	2125223.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421443.86	98779.33	0
8723851422	0	"Food Security Initiative in Nepal"	2009-01-12	2009-01-12	2009-01-12	"European Union"	42000		AGRICULTURE	DAC	311	Agriculture	On-Going	2102706.8	1972584.88	0	0	0	0	0	0	0	0	2102706.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375808.73	596776.15	0
8723851419	0	"Improving food security condition of socio-economically excluded Dalit communities in Far Western Nepal"	2009-09-12	2009-09-12	2009-09-12	"European Union"	42000		AGRICULTURE	DAC	311	Agriculture	On-Going	1738614.49	1085825.01	0	0	0	0	0	0	0	0	0	1738614.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062634.54	23190.47	0
8723851379	0	"WIDOWS - Influencing policy at national and international level through advocacy for the rights of single women"	2009-04-24	2009-04-24	2009-04-24	"European Union"	42000		"WOMEN CHILDREN & SOCIAL WELFARE"	DAC	160	"Other Social Infrastructure and Services"	Completed	301332.45	139543.19	0	0	0	0	0	0	0	0	0	301332.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93289.93	46253.26	0
8723879334	0	"TA 4985-Nepal for Preparing the West Seti Hydroelectric Project"	2007-11-16	2007-11-16	2007-11-16	"Asian Development Bank"	46004		ELECTRICITY	DAC	230	"Energy Generation and Supply"	Completed	346563.19	198770	0	0	0	0	0	0	0	346563.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198770	0	0
